year_month,zipcode,total_ed_visits,ili_pne_visits,ili_pne_admissions
2021-12,10459,985383,106589,11967
2021-12,10460,1203854,146881,17776
2021-12,10461,832265,138137,19635
2021-12,10462,1199802,181770,18421
2021-12,10463,783114,94290,10288
2021-12,10464,48492,6015,960
2021-12,10465,452500,71814,10371
2021-12,10466,1242481,187453,12255
2021-12,10467,1957441,275375,27987
2021-12,10468,1182407,154723,13101
2021-12,10469,1035189,158752,16960
2021-12,10470,177707,25852,1927
2021-12,10471,142885,14634,4738
2021-12,10472,1210882,170142,18222
2021-12,10473,1042761,153473,15752
2021-12,10474,258289,25209,3479
2021-12,10475,461389,66224,9751
2021-12,11004,224302,24273,3445
2021-12,11101,518063,75937,7165
2021-12,11102,506775,82451,8136
2021-12,11103,310574,45482,5397
2021-12,11104,195485,28979,3434
2021-12,11105,279987,44514,7795
2021-12,11106,414480,64471,7841
2021-12,11109,23400,3484,328
2021-12,11201,644725,68563,5973
2021-12,11203,1435085,214373,36751
2021-12,11204,541973,89119,21315
2021-12,11205,511801,64994,8144
2021-12,11206,1330949,190097,32776
2021-12,11207,1759350,244392,40400
2021-12,11208,1547514,229065,32394
2021-12,11209,596845,99150,16404
2021-12,11210,714760,106232,13046
2021-12,11211,668710,106638,24419
2021-12,11212,2038826,283862,42794
2021-12,11213,1070089,164286,21987
2021-12,11214,776934,137769,28160
2021-12,11215,435286,49897,2222
2021-12,11216,723440,92746,13668
2021-12,11217,407067,55629,3107
2021-12,11218,633352,95337,16985
2021-12,11219,704767,80689,21910
2021-12,11220,990776,146680,19336
2021-12,11221,1299980,184863,29539
2021-12,11222,244942,34987,4701
2021-12,11223,752211,152743,23289
2021-12,11224,758759,135538,27395
2021-12,11225,701474,106106,12182
2021-12,11226,1564528,237953,31740
2021-12,11228,310085,42459,8114
2021-12,11229,791939,157596,14801
2021-12,11230,780196,143708,21067
2021-12,11231,363417,52687,1853
2021-12,11232,281160,35208,4085
2021-12,11233,1416209,211285,29832
2021-12,11234,1009429,157386,18048
2021-12,11235,1102034,216974,37868
2021-12,11236,1373958,188496,27753
2021-12,11237,777209,129806,19429
2021-12,11238,535324,75741,5629
2021-12,11239,290848,50061,11548
2021-12,11354,406406,70480,28450
2021-12,11355,574277,88862,19948
2021-12,11356,227626,38763,4154
2021-12,11357,188069,28106,10081
2021-12,11358,199953,36738,4687
2021-12,11360,54178,8956,1547
2021-12,11361,90943,15600,4401
2021-12,11362,49416,6501,0
2021-12,11363,16997,2478,0
2021-12,11364,135033,16794,2146
2021-12,11365,336250,55404,7828
2021-12,11366,104956,15316,2809
2021-12,11367,316936,48463,6852
2021-12,11368,1665795,256572,25911
2021-12,11369,494390,85552,14092
2021-12,11370,385323,49035,6608
2021-12,11372,710632,105802,11233
2021-12,11373,1157212,194416,22127
2021-12,11374,403337,70222,9374
2021-12,11375,494789,75948,14772
2021-12,11377,860740,134310,17447
2021-12,11378,287660,48062,9386
2021-12,11379,246344,41696,8759
2021-12,11385,1055312,175841,32096
2021-12,11411,336778,49610,5302
2021-12,11412,430851,58200,8382
2021-12,11413,369807,59660,4364
2021-12,11414,159995,28749,6272
2021-12,11415,148080,23998,4719
2021-12,11416,322990,56329,4975
2021-12,11417,287221,45881,8435
2021-12,11418,452645,64941,10347
2021-12,11419,555000,80793,10001
2021-12,11420,494155,71659,14635
2021-12,11421,452433,80913,9687
2021-12,11422,235094,31706,2146
2021-12,11423,370932,60575,5890
2021-12,11426,117875,16557,1245
2021-12,11427,221847,25937,1914
2021-12,11428,173150,24307,3427
2021-12,11429,379099,58719,6169
2021-12,11432,869145,128952,14279
2021-12,11433,615344,105429,15640
2021-12,11434,822355,116166,15179
2021-12,11435,742478,120793,19977
2021-12,11436,252029,39023,6486
2021-12,11691,995431,123286,13720
2021-12,11692,334936,46416,6563
2021-12,11693,130282,16425,2448
2021-12,11694,168106,22036,6338
2021-12,11697,17668,4085,301
2022-01,10001,310239,31892,7542
2022-01,10002,638908,71839,18494
2022-01,10003,301170,18774,6335
2022-01,10004,16650,1178,300
2022-01,10005,27682,1503,0
2022-01,10006,9117,1136,573
2022-01,10007,25279,1726,293
2022-01,10009,561933,68863,18403
2022-01,10010,150559,12553,2654
2022-01,10011,247178,22887,5185
2022-01,10012,71872,5221,2310
2022-01,10013,107062,6854,1466
2022-01,10014,127808,11891,1414
2022-01,10016,614487,56070,10384
2022-01,10017,95238,9315,1464
2022-01,10018,75125,7837,1453
2022-01,10019,421285,32874,11621
2022-01,10021,178755,16309,3465
2022-01,10022,119408,11605,2607
2022-01,10023,305412,29315,8932
2022-01,10024,245483,22258,7234
2022-01,10025,733579,65536,20981
2022-01,10026,447060,45795,11178
2022-01,10027,705429,77287,20511
2022-01,10028,160650,15142,4036
2022-01,10029,1338395,153276,48393
2022-01,10030,448526,49469,10475
2022-01,10031,536667,53836,11337
2022-01,10032,581100,54763,10038
2022-01,10033,388514,46156,7311
2022-01,10034,299238,33072,4241
2022-01,10035,677430,64046,22376
2022-01,10036,229728,22123,7759
2022-01,10037,332014,43131,12997
2022-01,10038,235149,14708,3719
2022-01,10039,396362,53198,12301
2022-01,10040,285662,38869,5924
2022-01,10044,58044,7269,1452
2022-01,10065,113081,7491,1445
2022-01,10069,25323,2609,289
2022-01,10075,288407,21519,6052
2022-01,10128,278340,30186,9268
2022-01,10280,21205,1700,856
2022-01,10282,17436,2613,548
2022-01,10301,499262,65902,6905
2022-01,10302,218331,35320,3247
2022-01,10303,311716,50429,5201
2022-01,10304,486405,50160,13485
2022-01,10305,378374,53086,15748
2022-01,10306,419020,66138,20263
2022-01,10307,99858,11037,5199
2022-01,10308,193381,26952,10385
2022-01,10309,251661,38822,10347
2022-01,10310,322154,46275,2868
2022-01,10312,408106,66537,27750
2022-01,10314,619495,99886,29085
2022-01,10451,925166,98726,21308
2022-01,10452,1163245,77195,13604
2022-01,10453,1121818,81228,15878
2022-01,10454,663926,65354,18981
2022-01,10455,676335,63775,15125
2022-01,10456,1565706,112376,18818
2022-01,10457,1643482,117663,32317
2022-01,10458,1003424,98608,22802
2022-01,10459,699780,62753,15178
2022-01,10460,866897,100603,30701
2022-01,10461,580931,78755,18035
2022-01,10462,930125,135539,28071
2022-01,10463,492997,57828,12269
2022-01,10464,33296,4912,1754
2022-01,10465,331582,48601,11842
2022-01,10466,890911,120919,16663
2022-01,10467,1455068,169401,35959
2022-01,10468,779242,77923,14293
2022-01,10469,752310,92776,19997
2022-01,10470,136188,17665,2765
2022-01,10471,95511,8192,1192
2022-01,10472,908073,104653,20626
2022-01,10473,743675,93305,19644
2022-01,10474,175400,18601,4994
2022-01,10475,316542,43351,10400
2022-01,11004,181769,23044,4638
2022-01,11101,376712,40904,7234
2022-01,11102,367184,44023,8416
2022-01,11103,243642,29310,8635
2022-01,11104,156408,20011,8059
2022-01,11105,211523,31239,7433
2022-01,11106,330087,38352,8915
2022-01,11109,21010,879,0
2022-01,11201,493838,45404,9183
2022-01,11203,989196,119583,31394
2022-01,11204,438482,78974,25688
2022-01,11205,365859,39321,5809
2022-01,11206,999234,100886,27039
2022-01,11207,1248843,149557,38232
2022-01,11208,1122227,150739,38060
2022-01,11209,457862,72570,20109
2022-01,11210,516487,66859,19919
2022-01,11211,477549,54212,15917
2022-01,11212,1393717,155050,43888
2022-01,11213,741349,94043,31923
2022-01,11214,621299,115772,41825
2022-01,11215,329402,31464,1164
2022-01,11216,541329,61909,15417
2022-01,11217,305213,38334,4597
2022-01,11218,521283,75855,20523
2022-01,11219,589460,91066,42150
2022-01,11220,769443,117415,26513
2022-01,11221,963221,104271,23125
2022-01,11222,173452,15818,2673
2022-01,11223,571644,94163,28716
2022-01,11224,581243,103793,41164
2022-01,11225,500415,64190,14978
2022-01,11226,1151344,154030,37695
2022-01,11228,237858,40864,16194
2022-01,11229,604564,108327,31821
2022-01,11230,627137,104852,31908
2022-01,11231,255752,42097,4906
2022-01,11232,212624,34360,5204
2022-01,11233,977967,102955,26513
2022-01,11234,716403,88619,29492
2022-01,11235,874504,166297,65386
2022-01,11236,964507,115453,38879
2022-01,11237,573270,75963,17110
2022-01,11238,381201,32866,5499
2022-01,11239,207262,33440,11953
2022-01,11354,311495,56004,25588
2022-01,11355,470804,95179,29094
2022-01,11356,177067,32322,6132
2022-01,11357,138974,23144,8676
2022-01,11358,136790,24405,6605
2022-01,11360,47685,9102,3240
2022-01,11361,78511,9868,4360
2022-01,11362,27876,2065,592
2022-01,11363,7438,867,571
2022-01,11364,87021,12818,3548
2022-01,11365,238425,40643,10817
2022-01,11366,67269,10904,4232
2022-01,11367,226393,36673,9001
2022-01,11368,1221968,168195,25364
2022-01,11369,347218,46032,11606
2022-01,11370,288303,35678,6934
2022-01,11372,491453,66839,17562
2022-01,11373,866682,129053,25412
2022-01,11374,278990,43652,11216
2022-01,11375,358669,45526,15069
2022-01,11377,663162,89989,20684
2022-01,11378,213074,35784,9829
2022-01,11379,184433,26346,7747
2022-01,11385,793937,108649,23037
2022-01,11411,219761,28834,3808
2022-01,11412,306417,42713,8669
2022-01,11413,228149,26488,5744
2022-01,11414,127240,16832,7201
2022-01,11415,115520,19957,4620
2022-01,11416,247857,33650,6905
2022-01,11417,226174,37969,11126
2022-01,11418,320641,51473,14716
2022-01,11419,419504,62084,17577
2022-01,11420,349816,48133,13031
2022-01,11421,316997,43468,10923
2022-01,11422,148471,16733,2956
2022-01,11423,261273,34261,9790
2022-01,11426,91114,13199,2623
2022-01,11427,179569,23214,6016
2022-01,11428,125083,17287,3096
2022-01,11429,251285,26446,3488
2022-01,11432,652184,81881,23163
2022-01,11433,424784,56132,17066
2022-01,11434,589554,67325,17811
2022-01,11435,564799,77593,18623
2022-01,11436,191286,25746,8029
2022-01,11691,745027,79463,20179
2022-01,11692,217850,24729,9857
2022-01,11693,99104,14478,4992
2022-01,11694,115165,15258,5496
2022-01,11697,13237,2626,1159
2022-02,10000,251,0,0
2022-02,10001,249749,4606,2063
2022-02,10002,447362,13861,4142
2022-02,10003,256272,8229,2563
2022-02,10004,13357,0,0
2022-02,10005,33310,761,249
2022-02,10006,12306,507,8
2022-02,10007,17764,768,0
2022-02,10009,428915,12411,2323
2022-02,10010,114995,2331,267
2022-02,10011,208914,9208,2284
2022-02,10012,62687,1540,514
2022-02,10013,78472,3370,1026
2022-02,10014,109160,2565,249
2022-02,10016,483096,12374,4606
2022-02,10017,63482,769,0
2022-02,10018,56397,1263,2
2022-02,10019,310294,6933,1284
2022-02,10021,140303,3885,790
2022-02,10022,97890,1871,819
2022-02,10023,237957,6926,1814
2022-02,10024,183090,6458,3135
2022-02,10025,558000,15716,5176
2022-02,10026,324522,6978,2077
2022-02,10027,546607,15859,3085
2022-02,10028,133222,3085,1293
2022-02,10029,1033821,31534,10824
2022-02,10030,337520,10277,2314
2022-02,10031,406334,9854,1566
2022-02,10032,423252,12268,2056
2022-02,10033,276076,12210,2123
2022-02,10034,204878,5510,576
2022-02,10035,561609,17972,8245
2022-02,10036,183429,4608,1797
2022-02,10037,269425,10756,1513
2022-02,10038,183083,2526,769
2022-02,10039,290843,11047,1541
2022-02,10040,208811,5705,575
2022-02,10044,46019,1797,1288
2022-02,10065,100904,2310,509
2022-02,10069,14063,516,0
2022-02,10075,201611,3848,1799
2022-02,10128,203507,6228,1294
2022-02,10280,16586,1289,0
2022-02,10282,13871,749,499
2022-02,10301,401673,13905,3574
2022-02,10302,177403,6660,252
2022-02,10303,260321,9371,1298
2022-02,10304,395030,14613,6116
2022-02,10305,295770,6930,2816
2022-02,10306,319566,11029,5140
2022-02,10307,68822,2051,1275
2022-02,10308,138154,7456,3618
2022-02,10309,181072,5363,2316
2022-02,10310,230852,10290,1050
2022-02,10312,307388,11613,4647
2022-02,10314,460772,17502,7991
2022-02,10451,746463,26782,5959
2022-02,10452,855595,24412,2940
2022-02,10453,824733,22526,3146
2022-02,10454,563382,21059,4155
2022-02,10455,531851,20238,3612
2022-02,10456,1209041,32651,6786
2022-02,10457,1171058,32384,9618
2022-02,10458,846921,25659,7338
2022-02,10459,570508,18233,4152
2022-02,10460,683101,22631,5486
2022-02,10461,465160,20751,4309
2022-02,10462,657113,22757,4375
2022-02,10463,370502,8152,1122
2022-02,10464,26776,518,12
2022-02,10465,231554,10505,1890
2022-02,10466,658533,22217,2215
2022-02,10467,1161680,38502,6102
2022-02,10468,629410,22918,3260
2022-02,10469,555717,20907,3329
2022-02,10470,112103,5548,317
2022-02,10471,77045,3291,524
2022-02,10472,698812,25804,4986
2022-02,10473,560193,23073,4293
2022-02,10474,147586,4335,532
2022-02,10475,241230,7503,1929
2022-02,11004,135916,4861,1298
2022-02,11101,281177,6938,1551
2022-02,11102,285165,13064,4147
2022-02,11103,173762,5620,506
2022-02,11104,116326,2563,1268
2022-02,11105,159220,5409,2294
2022-02,11106,236986,7961,2353
2022-02,11109,12614,499,0
2022-02,11201,385144,10023,1550
2022-02,11203,777014,26686,8685
2022-02,11204,316939,14746,4088
2022-02,11205,293324,8007,797
2022-02,11206,779974,21650,3909
2022-02,11207,1000763,44834,10219
2022-02,11208,881721,34729,9984
2022-02,11209,342715,16739,2847
2022-02,11210,400330,14612,5394
2022-02,11211,391012,11536,3077
2022-02,11212,1092813,34279,10399
2022-02,11213,562024,22486,5886
2022-02,11214,457094,26553,12654
2022-02,11215,246872,5042,255
2022-02,11216,403112,11532,2808
2022-02,11217,222194,5353,1004
2022-02,11218,371164,15618,4358
2022-02,11219,430120,20050,9262
2022-02,11220,583921,26015,4134
2022-02,11221,735763,21102,3658
2022-02,11222,133858,6692,2294
2022-02,11223,419757,21617,7280
2022-02,11224,423525,21125,9546
2022-02,11225,414791,12537,3331
2022-02,11226,880128,27399,7179
2022-02,11228,167967,6972,1043
2022-02,11229,417856,19572,9046
2022-02,11230,451536,22765,6377
2022-02,11231,203723,9182,786
2022-02,11232,169479,5633,1790
2022-02,11233,782154,29454,8208
2022-02,11234,499880,18991,7441
2022-02,11235,581699,32986,11416
2022-02,11236,784862,23902,7425
2022-02,11237,451827,19492,2382
2022-02,11238,296627,7959,1809
2022-02,11239,157630,6897,3840
2022-02,11354,252727,19659,11007
2022-02,11355,351691,17171,5657
2022-02,11356,131815,4906,1038
2022-02,11357,113157,4137,1045
2022-02,11358,106927,4678,767
2022-02,11360,33443,1549,514
2022-02,11361,57932,2566,1548
2022-02,11362,25378,755,257
2022-02,11363,5140,0,0
2022-02,11364,72486,2844,528
2022-02,11365,176296,7693,2584
2022-02,11366,49381,1830,772
2022-02,11367,172621,6612,2058
2022-02,11368,992889,52761,5959
2022-02,11369,292644,17372,2601
2022-02,11370,218272,9271,2125
2022-02,11372,426794,24682,4656
2022-02,11373,689502,35770,3874
2022-02,11374,216422,8453,2841
2022-02,11375,273594,9732,3628
2022-02,11377,494272,21776,5125
2022-02,11378,178855,7914,3054
2022-02,11379,140135,9730,3843
2022-02,11385,587410,24352,4391
2022-02,11411,173165,6120,748
2022-02,11412,237070,7232,1291
2022-02,11413,185306,4128,801
2022-02,11414,94849,4104,2292
2022-02,11415,91857,1791,249
2022-02,11416,179358,8001,2605
2022-02,11417,180009,7136,1521
2022-02,11418,277628,12136,3588
2022-02,11419,329280,11799,4352
2022-02,11420,290721,10266,3106
2022-02,11421,263392,11817,2300
2022-02,11422,131650,4097,1022
2022-02,11423,204578,7672,3078
2022-02,11426,63501,3055,516
2022-02,11427,136452,2548,513
2022-02,11428,107657,4632,1305
2022-02,11429,206184,5442,1545
2022-02,11432,513923,22161,8940
2022-02,11433,320053,14091,4827
2022-02,11434,455262,18024,5115
2022-02,11435,398446,17323,4848
2022-02,11436,155427,5869,1030
2022-02,11691,582789,19671,5118
2022-02,11692,180135,6163,1277
2022-02,11693,75118,2826,0
2022-02,11694,105615,5157,2581
2022-02,11697,11498,0,0
2022-03,10000,248,0,0
2022-03,10001,317393,4914,734
2022-03,10002,549244,18238,3191
2022-03,10003,299445,10581,1464
2022-03,10004,19954,249,0
2022-03,10005,30803,1468,4
2022-03,10006,18049,1242,249
2022-03,10007,29132,724,0
2022-03,10009,496274,14557,2220
2022-03,10010,151394,5643,1237
2022-03,10011,241123,10102,1717
2022-03,10012,76609,2470,992
2022-03,10013,97046,2959,745
2022-03,10014,119265,3455,996
2022-03,10016,519649,11601,1233
2022-03,10017,83802,2717,498
2022-03,10018,62191,981,0
2022-03,10019,362311,10592,2204
2022-03,10021,170949,4453,1486
2022-03,10022,141352,2435,493
2022-03,10023,272258,8887,1718
2022-03,10024,236765,6676,1743
2022-03,10025,657230,22792,7378
2022-03,10026,385816,14529,1959
2022-03,10027,663605,23125,2695
2022-03,10028,171610,4925,996
2022-03,10029,1251546,40909,9366
2022-03,10030,422213,18218,2231
2022-03,10031,561980,20397,2705
2022-03,10032,676452,30085,4198
2022-03,10033,448137,20634,2948
2022-03,10034,341812,13917,1232
2022-03,10035,675247,18437,5678
2022-03,10036,204350,5593,992
2022-03,10037,313037,13312,2960
2022-03,10038,207018,3210,747
2022-03,10039,391706,18739,2470
2022-03,10040,331299,12814,498
2022-03,10044,55988,3449,738
2022-03,10065,142173,5669,249
2022-03,10069,22930,1222,0
2022-03,10075,217900,5900,1719
2022-03,10128,249777,8620,2220
2022-03,10280,20736,737,0
2022-03,10282,15761,733,0
2022-03,10301,501171,20703,1958
2022-03,10302,211466,9360,737
2022-03,10303,295152,12560,1227
2022-03,10304,444143,18475,3964
2022-03,10305,331841,11845,2957
2022-03,10306,377530,18042,5940
2022-03,10307,90301,1975,992
2022-03,10308,146988,4676,1469
2022-03,10309,212014,5395,978
2022-03,10310,255403,9609,0
2022-03,10312,354504,7624,3448
2022-03,10314,530875,21407,7658
2022-03,10451,900913,33186,4676
2022-03,10452,1013088,38662,3687
2022-03,10453,1068241,35422,3965
2022-03,10454,635623,23128,3466
2022-03,10455,636795,22337,2709
2022-03,10456,1469585,49942,6423
2022-03,10457,1342869,42306,10373
2022-03,10458,999637,34390,4459
2022-03,10459,665413,22837,2709
2022-03,10460,848416,31333,6658
2022-03,10461,552228,23536,2941
2022-03,10462,828463,32459,2239
2022-03,10463,539204,19175,3718
2022-03,10464,30864,1113,496
2022-03,10465,285659,8762,1502
2022-03,10466,813271,33694,2510
2022-03,10467,1413969,63836,4439
2022-03,10468,810483,38193,3963
2022-03,10469,692181,27744,3970
2022-03,10470,145757,5460,5
2022-03,10471,112919,3626,1235
2022-03,10472,854841,39509,4699
2022-03,10473,665452,23900,2005
2022-03,10474,170358,6050,1245
2022-03,10475,298676,7683,1005
2022-03,11004,147267,3206,498
2022-03,11101,366190,13109,2231
2022-03,11102,324801,12600,1966
2022-03,11103,207254,10111,1986
2022-03,11104,130678,3701,480
2022-03,11105,179608,8368,1729
2022-03,11106,285347,10375,2969
2022-03,11109,14586,489,0
2022-03,11201,492575,14784,1735
2022-03,11203,882081,28288,5152
2022-03,11204,368572,20241,5171
2022-03,11205,349555,11822,978
2022-03,11206,901426,34815,3955
2022-03,11207,1177164,48003,7442
2022-03,11208,1054005,46859,6408
2022-03,11209,376125,16805,2956
2022-03,11210,467198,13245,2216
2022-03,11211,452594,18733,3213
2022-03,11212,1295112,42200,9382
2022-03,11213,669012,29573,5416
2022-03,11214,531027,21486,4698
2022-03,11215,302615,10860,249
2022-03,11216,487096,13532,1713
2022-03,11217,262527,9775,1981
2022-03,11218,459643,21434,5675
2022-03,11219,464237,21152,8615
2022-03,11220,703260,27133,6195
2022-03,11221,893033,31524,4699
2022-03,11222,162319,7848,2231
2022-03,11223,492199,16303,3721
2022-03,11224,522728,22212,5185
2022-03,11225,478721,13302,2482
2022-03,11226,982681,38457,7121
2022-03,11228,200263,11065,2223
2022-03,11229,458092,22715,3717
2022-03,11230,483996,21312,5918
2022-03,11231,248882,9841,0
2022-03,11232,197557,7161,491
2022-03,11233,924545,41334,7667
2022-03,11234,582865,21221,6652
2022-03,11235,671552,30653,9156
2022-03,11236,901133,31303,6903
